provincia,localidad,direccion,margen,horario,latitud,longitud,empresa,precios,fechaRevision,fechaUltima,ventaPublico
BARCELONA,TONA,AUTOVIA C-17 KM. 50,Izquierdo,L-D: 06:00-22:00,41.845083,2.232250,CEPSA,"['SP-95 1,794', 'SP-98 1,926', 'G-A 1,895', 'G-A+ 1,995']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,TONA,"AVENIDA VECINAL, S/N",N,L-S: 24H,41.853250,2.234861,SHELL,"['SP-95 1,639', 'G-A 1,759']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,TORDERA,CARRETERA NACIONAL II KM. 684,Derecho,L-D: 06:00-21:00,41.719528,2.735361,CEPSA,"['SP-95 1,759', 'G-A 1,855', 'G-A+ 1,921']",18/11/2022,16/11/2022,Venta al Público
BARCELONA,TORDERA,CARRETERA CTRA GI-512 KM. 1,Derecho,L-D: 24H,41.707944,2.720889,LA FARINERA,"['SP-95 1,739', 'G-A 1,839', 'GLP 1,019']",18/11/2022,11/11/2022,Venta al Público
BARCELONA,TORDERA,"AUTOVIA A-2 KM. 680,9",Izquierdo,L-D: 06:00-22:00,41.693972,2.723667,CEPSA,"['SP-95 1,794', 'SP-98 1,926', 'G-A 1,899', 'G-A+ 1,979', 'Gasóleo B 1,549']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,TORELLO,"CALLE CALLE DEL TER, 45",N,L-V: 05:00-22:00; S-D: 06:00-22:00,42.048694,2.253000,GALP,"['SP-95 1,699', 'SP-98 1,859', 'G-A 1,829', 'G-A+ 1,899']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,TORELLO,"CARRER COMPTE BORREL, 1",N,L-D: 24H,42.055528,2.258028,ESCLATOIL,"['SP-95 1,669', 'G-A 1,779']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,TORELLO,"CALLE NOU, 264",N,L-D: 24H,42.039528,2.274861,ESCLATOIL,"['SP-95 1,669', 'G-A 1,779']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,TORRELLES DE LLOBREGAT,"CARRETERA BV-2005 KM. 4,7",Izquierdo,L-D: 24H,41.365500,1.985083,BONAREA,"['SP-95 1,613', 'G-A 1,724']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,URB. VINYA DEL POLLASTRE,"CARRETERA B-224 KM. 20,8",Derecho,L-V: 06:00-22:00; S-D: 07:00-22:00,41.484778,1.854667,REPSOL,"['SP-95 1,769', 'SP-98 1,909', 'G-A+ 1,969', 'G-A 1,919']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VACARISSES,"CARRETERA E-9/C-16 KM. 35,5",Derecho,L-D: 24H,41.611139,1.891361,CEPSA,"['SP-95 1,799', 'SP-98 1,931', 'G-A 1,895', 'G-A+ 1,975']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VACARISSES,"CARRETERA E-9/C-16 KM. 35,500",Izquierdo,L-D: 24H,41.612500,1.888889,CEPSA,"['SP-95 1,799', 'SP-98 1,931', 'G-A 1,895', 'G-A+ 1,975']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VALLES PARC,"RONDA ARRAONA, SN",Derecho,L-D: 24H,41.535694,2.085111,REPSOL,"['SP-95 1,809', 'SP-98 1,969', 'G-A 1,889', 'G-A+ 1,989']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VALLGORGUINA,CARRETERA C-61 KM. 11,Derecho,L: 06:30-22:00,41.643611,2.518028,CEPSA,"['SP-95 1,814', 'SP-98 1,946', 'G-A 1,939', 'G-A+ 2,005', 'Gasóleo C 1,509']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VALLIRANA PARC,"CL MAYOR, 610",Derecho,L-D: 06:00-22:00,41.382750,1.927528,REPSOL,"['SP-95 1,819', 'SP-98 1,959', 'G-A 1,919', 'G-A+ 1,979', 'GLP 1,099']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VALLIRANA PARC,"CARRETERA N-340 KM. 1234,5",N,L-D: 06:00-22:00,41.379556,1.919694,GALP,"['SP-95 1,769', 'SP-98 1,879', 'G-A 1,869', 'G-A+ 1,939']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VALLIRANA PARC,"CALLE MAJOR, 12",Derecho,L-V: 06:00-23:00; S: 07:00-23:00; D: 07:30-23:00,41.389083,1.944667,VALLIWASH-PETROMIRALLES,"['SP-95 1,775', 'G-A 1,875']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VALLROMANES,"CARRETERA C5502 KM. 7,4",Izquierdo,L-V: 08:00-16:00,41.525611,2.293083,BP COMERCIAL VALLROMANAS,"['SP-95 1,779', 'SP-98 1,921', 'G-A 1,899', 'G-A+ 1,989']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,"CARRER MATARO, S/N",Derecho,L-D: 24H,41.939778,2.249083,BONAREA,"['SP-95 1,618', 'G-A 1,729']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,"AVENIDA EIX 11 DE SETEMBRE, 12",Derecho,L-D: 24H,41.928111,2.245583,REPSOL,"['SP-95 1,769', 'SP-98 1,929', 'G-A 1,899', 'G-A+ 1,999', 'GLP 1,089']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,"POLIGONO CR C-153 PGNO. MALLOLES, 2,7",Derecho,L-V: 05:00-21:00; S-D: 06:00-21:00,41.952222,2.277472,REPSOL,"['SP-95 1,779', 'SP-98 1,939', 'G-A 1,899', 'G-A+ 1,999']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,"AVINGUDA EIX 11 DE SETEMBRE, 12",Izquierdo,L-D: 06:00-22:00,41.928167,2.244667,REPSOL,"['SP-95 1,769', 'SP-98 1,919', 'G-A 1,899', 'G-A+ 1,989']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,"SABADELL, 4-6",N,L-D: 24H,41.942194,2.253944,SHELL,"['SP-95 1,749', 'SP-98 1,929', 'G-A 1,849', 'G-A+ 1,969', 'Gasóleo B 1,479']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VIC,"C/ LLEIDA, 2 P.ACTIV. ECONOMIQUES",N,L-D: 24H,41.947278,2.271167,ZONA DIESEL,"['SP-95 1,639', 'G-A 1,759', 'G-A+ 1,849', 'Gasóleo B 1,469']",18/11/2022,16/11/2022,Venta al Público
BARCELONA,VIC,"CTRA. DE RODA, 67",N,L-D: 07:00-23:00,41.984556,2.310056,FEIXAS AULET,"['SP-95 1,709', 'SP-98 1,929', 'G-A 1,819', 'G-A+ 1,909', 'Gasóleo B 1,469']",18/11/2022,16/11/2022,Venta al Público
BARCELONA,VIC,"PASEO GENERALITAT, 33",Derecho,L-D: 06:00-22:00,41.920667,2.252833,CEPSA,"['SP-95 1,804', 'SP-98 1,936', 'G-A 1,885', 'G-A+ 1,965']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,CENTRO COMERCIAL CAPRABO VIC,N,L-D: 24H,41.945417,2.251750,PETROLIS INDEPENDENTS - PETRO7,"['SP-95 1,628', 'G-A 1,758', 'G-A+ 1,818']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VIC,"CALLE TORELLO, 65",Derecho,L-D: 06:30-22:30,41.933750,2.266194,BP,"['SP-95 1,789', 'SP-98 1,929', 'G-A 1,899', 'G-A+ 1,989']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VIC,"CALLE LLEIDA, 6",Derecho,L-D: 24H,41.946083,2.264417,GMOIL,"['SP-95 1,618', 'G-A 1,729']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,"CALLE RIPOLL, 1",N,L-D: 24H,41.945917,2.253111,ESCLATOIL,"['SP-95 1,659', 'G-A 1,769', 'G-A+ 1,819']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VIC,"C/Industria, esquina C/Torrelló , s/n (C.C.CHAMPION)",N,L-S: 09:00-21:30,41.929611,2.266389,SUPECO,"['SP-95 1,699', 'SP-98 1,929', 'G-A 1,849', 'G-A+ 1,889']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VICTOR FONT GUAL,"C-32 PK 88,5",Derecho,L-D: 24H,41.491917,2.333944,REPSOL,"['SP-95 1,819', 'SP-98 1,959', 'G-A 1,919', 'G-A+ 2,019']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILADECANS,"AVENIDA DE LA GENERALITAT, 198",N,L-J: 08:30-21:30; V-S: 24H; D: 00:00-20:00,41.308944,2.012556,CARREFOUR,"['SP-95 1,859', 'SP-98 1,969', 'G-A 1,899', 'G-A+ 1,939']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILADECANS,"AVENIDA DE GAVÁ, ESQ. JOSEP TARRADELLAS, SN",N,L-V: 05:00-22:00; S-D: 06:00-22:00,41.312194,2.015861,GALP,"['SP-95 1,859', 'G-A 1,899', 'G-A+ 1,969']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VILADECANS,"CALLE AGRICULTURA, 19",N,L-D: 24H,41.310167,2.018361,BP VILADECANS,"['SP-95 1,849', 'SP-98 1,991', 'G-A 1,879', 'G-A+ 1,969']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILADECANS,"CR C-31, 186,58",Izquierdo,L-D: 06:00-22:00,41.275028,2.048222,REPSOL,"['SP-95 1,859', 'SP-98 2,019', 'G-A 1,909', 'G-A+ 1,969', 'GLP 1,099']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILADECANS,"AVENIDA PROGRESO ESQUINA CAN CALDERÓN, SN",N,L-D: 06:00-22:00,41.321500,2.030639,GALP,"['SP-95 1,849', 'G-A 1,879', 'G-A+ 1,949']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILADECANS,"AVENIDA SEGLE XXI, 44",Derecho,L-D: 24H,41.317639,2.031028,BALLENOIL,"['SP-95 1,749', 'G-A 1,799']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILADECANS,CARRETERA VILA KM. 33,Derecho,L-D: 24H,41.311028,2.022639,ES VILAMARINA CEPSA,"['SP-95 1,777', 'G-A 1,797']",18/11/2022,16/11/2022,Venta al Público
BARCELONA,VILADECANS,"AVENIDA PROGRÉS, 25-27",Derecho,L-D: 24H,41.318472,2.036139,NATURGY,"['Gas N. Compr 1,580']",18/11/2022,15/11/2022,Venta al Público
BARCELONA,VILADECAVALLS,"CR BP-1213, 1,8 (BP-1213 km 1,85)",Derecho,L-D: 06:00-22:00,41.562278,1.967583,REPSOL,"['SP-95 1,789', 'SP-98 1,939', 'G-A 1,879', 'G-A+ 1,929']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,"CALLE LA MUNIA, 2",N,L-D: 24H,41.338944,1.687583,PETROMIRALLES,"['G-A 1,779', 'G-A+ 1,809', 'Gasóleo B 1,597', 'Biodiésel 1,809', 'GLP 1,069']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,"AVENIDA DE BARCELONA, 34",Derecho,L-D: 06:00-22:00,41.346222,1.703667,REPSOL,"['SP-95 1,769', 'G-A 1,859', 'G-A+ 1,959']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,"CARRETERA N-340 KM. 1213,7",Derecho,L-D: 06:00-22:00,41.350083,1.720944,CEPSA,"['SP-95 1,799', 'G-A 1,895', 'G-A+ 1,995']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,CARRETERA BARCELONA KM. 115,N,L-D: 24H,41.348167,1.710333,ESCLATOIL,"['SP-95 1,669', 'G-A 1,779']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,"AVENIDA TARRAGONA, 132-142",N,L-D: 24H,41.332167,1.679278,ESCLATOIL,"['SP-95 1,669', 'G-A 1,779', 'G-A+ 1,829']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,"AVENIDA RONDA MAR, 24",Derecho,L-D: 24H,41.334722,1.700083,BY ENERGY,"['SP-95 1,699', 'G-A 1,789']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,"AVINGUDA TARRAGONA, 107",N,L-D: 24H,41.341194,1.694417,BENZINERES MONTOIL,"['SP-95 1,826', 'SP-98 1,964', 'G-A 1,929', 'G-A+ 1,999']",18/11/2022,14/11/2022,Venta al Público
BARCELONA,VILAFRANCA DEL PENEDES,"CALLE IGUALADA, 70",Derecho,L-D: 24H,41.350611,1.705639,SERVICIOS PENEDES SA,"['SP-95 1,804', 'SP-98 1,939', 'G-A 1,899', 'G-A+ 1,964', 'Gasóleo B 1,564']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VILANOVA DEL VALLES,"CARRETERA BV-5001 SANT ADRIA-LA ROCA KM. 19,9",Izquierdo,L-D: 06:00-22:00,41.551778,2.285083,REPSOL,"['SP-95 1,769', 'SP-98 1,929', 'G-A 1,899', 'G-A+ 1,979']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"AVENIDA VILAFRANCA, S/N",Izquierdo,L-V: 06:30-22:00; S-D: 07:00-21:00,41.239028,1.726111,CEPSA,"['SP-95 1,819', 'G-A 1,905', 'G-A+ 1,971']",18/11/2022,14/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"RONDA EUROPA, S/N",Derecho,L-D: 24H,41.232333,1.736278,CEPSA,"['SP-95 1,764', 'G-A 1,865', 'G-A+ 1,965']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"CL RONDA EUROPA, 58",Derecho,L-D: 06:00-22:00,41.220889,1.738556,REPSOL,"['SP-95 1,819', 'SP-98 1,979', 'G-A 1,909', 'G-A+ 1,989', 'GLP 1,099']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"AVINGUDA EDUARDO TOLDRA, 67",N,L-D: 06:00-22:00,41.228278,1.735833,GALP,"['SP-95 1,764', 'SP-98 1,904', 'G-A 1,859', 'G-A+ 1,929', 'GLP 1,079']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"AVINGUDA EDUARD TOLDRA, 62",N,L-D: 06:00-22:00,41.227444,1.737000,AVIA,"['SP-95 1,759', 'SP-98 1,919', 'G-A 1,879', 'G-A+ 1,959']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"RONDA EUROPA CANTONADA CARRER SOLICRUP, S/N",Derecho,L-D: 24H,41.222861,1.738722,GASUIR,"['SP-95 1,799', 'G-A 1,889']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"CALLE METALURGIA, 4",N,L-D: 24H,41.221667,1.736861,ALCAMPO,"['SP-95 1,699', 'SP-98 1,899', 'G-A 1,839', 'G-A+ 1,877']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"AVENIDA EDUARD TOLDRA, 60",Derecho,L-D: 24H,41.228556,1.737056,EVOLUTION,"['SP-95 1,728', 'SP-98 1,995', 'G-A 1,857', 'G-A+ 1,887']",18/11/2022,14/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"AVENIDA EDUARD TOLDRA, 68",Derecho,L-D: 06:00-22:00,41.230167,1.739250,BP VILANOVA - AV EDUARDO TOLDRA,"['SP-95 1,789', 'SP-98 1,931', 'G-A 1,889', 'G-A+ 1,979']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILANOVA I LA GELTRU,"AVENIDA BALMES, 35",Izquierdo,L-D: 24H,41.219333,1.721806,BP VILANOVA - AV BALMES,"['SP-95 1,789', 'SP-98 1,931', 'G-A 1,889', 'G-A+ 1,979']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILASSAR DE DALT,"CALLE PIO XII, S.N.",Derecho,L-D: 06:00-22:00,41.511278,2.361389,REPSOL,"['SP-95 1,829', 'SP-98 1,989', 'G-A 1,929', 'G-A+ 2,029']",18/11/2022,18/11/2022,Venta al Público
BARCELONA,VILASSAR DE MAR,"POL.IND.""ELS.GARROFERS"", 38",N,L-D: 24H,41.512361,2.384556,BENZINERA   38,"['SP-95 1,689', 'SP-98 1,869', 'G-A 1,829']",18/11/2022,17/11/2022,Venta al Público
BARCELONA,VILASSAR DE MAR,"CARRETERA NACIONAL II KM. 639,5",Izquierdo,L-D: 24H,41.495722,2.379111,BPOIL,"['SP-95 1,819', 'SP-98 1,961', 'G-A 1,909', 'G-A+ 1,999']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ABADIÑO-ZELAIETA,"CTRA.FORAL BI-633 km 32,3",N,L: 07:00-22:00,43.170556,-2.597556,EUSKOIL-STAR PETROLEUM,"['SP-95 1,709', 'SP-98 1,909', 'G-A 1,829', 'G-A+ 1,889']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ABADIÑO-ZELAIETA,"BARRIO MURUETA, S/N",N,L-D: 24H,43.171889,-2.618111,EROSKI,"['SP-95 1,749', 'SP-98 1,909', 'G-A 1,909', 'G-A+ 2,009']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ABANTO,"AT A-8, 131",Izquierdo,L-D: 24H,43.327111,-3.067722,PETRONOR,"['SP-95 1,809', 'SP-98 1,969', 'G-A+ 2,069', 'G-A 1,989']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ABANTO,"POL.IND. EL CAMPILLO, PARC. 1-2 FASE II",Derecho,L-V: 06:00-22:00; S: 08:00-15:00,43.307222,-3.078528,E.S.EL CAMPILLO,"['SP-95 1,809', 'SP-98 1,969', 'G-A 1,969', 'G-A+ 2,069']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ABANTO,"CR N-634, 127,2",Derecho,L-D: 06:00-22:00,43.321861,-3.068056,REPSOL,"['SP-95 1,799', 'SP-98 1,939', 'G-A 1,959', 'G-A+ 2,029']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ABANTO,"AT A-8, 131",Derecho,L-D: 24H,43.328500,-3.068806,PETRONOR,"['SP-95 1,809', 'SP-98 1,969', 'G-A+ 2,069', 'GLP 1,059', 'G-A 1,989']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ALDEKONA (SAN ISIDRO),"POLIGONO ZONA COMERCIAL AEROPUERTO LOIU, 9",N,L-V: 12:00-14:00,43.306083,-2.900389,AVIA  USOA,"['SP-95 1,819', 'SP-98 1,999', 'G-A 1,929', 'G-A+ 2,099', 'Biodiésel 1,449', 'GLP 1,049']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ALGORTA,"PLAZA REGOLLO, S/N",Derecho,L-D: 00:00-23:59,43.340389,-2.994750,CEPSA,"['SP-95 1,809', 'G-A 1,965']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ALONSOTEGI,"CR BI-636, 4",Izquierdo,L-V: 06:00-20:00; S-D: 09:00-20:00,43.246528,-2.980472,PETRONOR,"['SP-95 1,789', 'SP-98 1,949', 'G-A+ 2,049', 'G-A 1,969']",18/11/2022,18/11/2022,Venta al Público
BIZKAIA,ALTZUAGA,CARRETERA 240 KM 126 KM. 126,Izquierdo,L-D: 07:00-20:00,43.064917,-2.711528,AUTO ESTACIÓN DE SERVICIO BARAZAR S.A.,"['SP-95 1,739', 'G-A 1,849']",18/11/2022,17/11/2022,Venta al Público
BIZKAIA,ALTZUAGA,CARRETERA ALTO DE BARAZAR CN 240 KM. 28,Derecho,L-D: 24H,43.065500,-2.711167,OTZARRETA,"['SP-95 1,739', 'G-A 1,849']",18/11/2022,17/11/2022,Venta al Público
